"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nivell acadèmic","Nombre"
2009,8,"Nou Barris",54,"Torre Baró","Dona","Estudis universitaris / CFGS grau superior",32
2009,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Estudis universitaris / CFGS grau superior",217
2009,8,"Nou Barris",56,"Vallbona","Dona","Estudis universitaris / CFGS grau superior",37
2009,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Estudis universitaris / CFGS grau superior",312
2009,9,"Sant Andreu",58,"Baró de Viver","Dona","Estudis universitaris / CFGS grau superior",47
2009,9,"Sant Andreu",59,"el Bon Pastor","Dona","Estudis universitaris / CFGS grau superior",609
2009,9,"Sant Andreu",60,"Sant Andreu","Dona","Estudis universitaris / CFGS grau superior",4465
2009,9,"Sant Andreu",61,"la Sagrera","Dona","Estudis universitaris / CFGS grau superior",2151
2009,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Estudis universitaris / CFGS grau superior",1216
2009,9,"Sant Andreu",63,"Navas","Dona","Estudis universitaris / CFGS grau superior",1906
2009,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Estudis universitaris / CFGS grau superior",3887
2009,10,"Sant Martí",65,"el Clot","Dona","Estudis universitaris / CFGS grau superior",2397
2009,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Estudis universitaris / CFGS grau superior",1476
2009,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Estudis universitaris / CFGS grau superior",1777
2009,10,"Sant Martí",68,"el Poblenou","Dona","Estudis universitaris / CFGS grau superior",3039
2009,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Estudis universitaris / CFGS grau superior",1495
2009,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Estudis universitaris / CFGS grau superior",772
2009,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Estudis universitaris / CFGS grau superior",1348
2009,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Estudis universitaris / CFGS grau superior",1563
2009,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Estudis universitaris / CFGS grau superior",1258
2009,99,"No consta",99,"No consta","Dona","Estudis universitaris / CFGS grau superior",29
2009,1,"Ciutat Vella",1,"el Raval","Dona","No consta",20
2009,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","No consta",7
2009,1,"Ciutat Vella",3,"la Barceloneta","Dona","No consta",4
2009,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","No consta",9
2009,2,"Eixample",5,"el Fort Pienc","Dona","No consta",17
2009,2,"Eixample",6,"la Sagrada Família","Dona","No consta",29
2009,2,"Eixample",7,"la Dreta de l'Eixample","Dona","No consta",18
2009,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","No consta",17
2009,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","No consta",26
2009,2,"Eixample",10,"Sant Antoni","Dona","No consta",21
2009,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","No consta",11
2009,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","No consta",2
2009,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","No consta",10
2009,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","No consta",9
2009,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","No consta",7
2009,3,"Sants-Montjuïc",16,"la Bordeta","Dona","No consta",18
2009,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","No consta",12
2009,3,"Sants-Montjuïc",18,"Sants","Dona","No consta",13
2009,4,"Les Corts",19,"les Corts","Dona","No consta",22
2009,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","No consta",14
2009,4,"Les Corts",21,"Pedralbes","Dona","No consta",6
2009,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","No consta",5
2009,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","No consta",15
2009,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","No consta",9
2009,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","No consta",19
2009,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","No consta",25
2009,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","No consta",11
2009,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","No consta",6
2009,6,"Gràcia",29,"el Coll","Dona","No consta",7
2009,6,"Gràcia",30,"la Salut","Dona","No consta",9
2009,6,"Gràcia",31,"la Vila de Gràcia","Dona","No consta",13
2009,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","No consta",31
2009,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","No consta",17
2009,7,"Horta-Guinardó",34,"Can Baró","Dona","No consta",5
2009,7,"Horta-Guinardó",35,"el Guinardó","Dona","No consta",19
2009,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","No consta",14
2009,7,"Horta-Guinardó",37,"el Carmel","Dona","No consta",19
2009,7,"Horta-Guinardó",38,"la Teixonera","Dona","No consta",6
2009,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","No consta",4
2009,7,"Horta-Guinardó",40,"Montbau","Dona","No consta",1
2009,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","No consta",2
2009,7,"Horta-Guinardó",42,"la Clota","Dona","No consta",0
2009,7,"Horta-Guinardó",43,"Horta","Dona","No consta",13
2009,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","No consta",13
2009,8,"Nou Barris",45,"Porta","Dona","No consta",11
2009,8,"Nou Barris",46,"el Turó de la Peira","Dona","No consta",3
2009,8,"Nou Barris",47,"Can Peguera","Dona","No consta",0
2009,8,"Nou Barris",48,"la Guineueta","Dona","No consta",5
2009,8,"Nou Barris",49,"Canyelles","Dona","No consta",4
2009,8,"Nou Barris",50,"les Roquetes","Dona","No consta",5
2009,8,"Nou Barris",51,"Verdun","Dona","No consta",9
2009,8,"Nou Barris",52,"la Prosperitat","Dona","No consta",16
2009,8,"Nou Barris",53,"la Trinitat Nova","Dona","No consta",0
2009,8,"Nou Barris",54,"Torre Baró","Dona","No consta",0
2009,8,"Nou Barris",55,"Ciutat Meridiana","Dona","No consta",10
2009,8,"Nou Barris",56,"Vallbona","Dona","No consta",2
2009,9,"Sant Andreu",57,"la Trinitat Vella","Dona","No consta",1
2009,9,"Sant Andreu",58,"Baró de Viver","Dona","No consta",4
2009,9,"Sant Andreu",59,"el Bon Pastor","Dona","No consta",3
2009,9,"Sant Andreu",60,"Sant Andreu","Dona","No consta",37
2009,9,"Sant Andreu",61,"la Sagrera","Dona","No consta",11
2009,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","No consta",5
2009,9,"Sant Andreu",63,"Navas","Dona","No consta",14
2009,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","No consta",16
2009,10,"Sant Martí",65,"el Clot","Dona","No consta",11
2009,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","No consta",11
2009,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","No consta",5
2009,10,"Sant Martí",68,"el Poblenou","Dona","No consta",15
2009,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","No consta",1
2009,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","No consta",15
2009,10,"Sant Martí",71,"Provençals del Poblenou","Dona","No consta",7
2009,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","No consta",13
2009,10,"Sant Martí",73,"la Verneda i la Pau","Dona","No consta",17
2009,99,"No consta",99,"No consta","Dona","No consta",1
